date,%_Iron_Concentrate,Flotation_Column_05_Air_Flow,Flotation_Column_03_Air_Flow,Flotation_Column_07_Level,Flotation_Column_06_Air_Flow,Ore_Pulp_Density,Flotation_Column_01_Air_Flow,Ore_Pulp_Flow,%_Silica_Concentrate,%_Silica_Feed,Flotation_Column_02_Air_Flow,%_Iron_Feed,Flotation_Column_04_Air_Flow,Flotation_Column_07_Air_Flow,Amina_Flow,Starch_Flow,Ore_Pulp_pH
2017-04-05 18:56:00,64.56,298.959,298.809,349.867,296.824,1751530.0,,416805.8013158,2.83,18.04,298.762,53.14,300.419,299.841,619.142,2119.37,9.36106
2017-04-05 18:56:20,64.56,299.415,300.265,361.523,296.733,1751260.0,299.854,416810.9947368,2.83,18.04,295.485,53.14,300.601,298.021,617.878,2120.18,9.36142
2017-04-05 18:56:40,64.56,299.87,301.721,373.18,296.642,1750980.0,,416816.1881579,2.83,18.04,292.208,53.14,300.783,296.2,616.614,2120.99,9.36177
2017-04-05 18:57:00,64.56,299.257,301.502,370.269,295.157,1750710.0,300.083,416821.3815789,2.83,18.04,296.353,53.14,301.744,295.436,615.711,2119.9,9.3614
2017-04-05 18:57:20,64.56,300.569,302.405,357.759,298.275,1750440.0,299.566,416826.575,2.83,18.04,296.56,53.14,296.349,301.474,615.234,2127.78,9.36093
2017-04-05 18:57:40,64.56,300.553,300.164,341.85,302.995,1750160.0,299.487,416831.7684211,2.83,18.04,297.075,53.14,297.679,299.061,615.234,2128.91,9.36045
2017-04-05 18:58:00,64.56,300.163,298.389,323.562,304.18,1749890.0,299.487,416836.96184209996,2.83,18.04,300.035,53.14,299.607,297.512,614.858,2125.87,9.35998
2017-04-05 18:58:20,64.56,299.758,298.338,311.123,298.044,1749610.0,299.64,416842.15526320005,2.83,18.04,304.742,53.14,300.468,299.945,614.579,2121.87,9.3595
2017-04-05 18:58:40,64.56,299.918,298.178,324.772,292.128,1749340.0,300.12,416847.3486842,2.83,18.04,303.303,53.14,300.788,301.384,616.356,2130.39,9.35903
2017-04-05 18:59:00,64.56,300.313,300.447,356.153,307.43,1749070.0,299.101,416852.5421053,2.83,18.04,291.092,53.14,300.339,298.868,622.463,2145.15,9.35855
2017-04-05 18:59:20,64.56,299.587,301.883,361.296,300.965,1748790.0,299.827,416857.73552630004,2.83,18.04,297.648,53.14,299.231,297.799,612.4,2148.98,9.35808
2017-04-05 18:59:40,64.56,299.65,301.953,362.219,298.109,1748520.0,299.764,416862.9289474,2.83,18.04,302.344,53.14,299.412,295.923,612.771,2135.96,9.3576
2017-04-05 19:00:00,64.56,299.498,301.497,361.455,302.064,1748250.0,299.916,416868.1223684,2.83,18.04,302.344,53.14,302.15,296.379,611.081,2118.42,9.35713
2017-04-05 19:00:20,64.56,299.632,299.144,350.112,303.069,1747970.0,299.927,416873.3157895,2.83,18.04,300.023,53.14,300.313,297.861,603.308,2113.32,9.35665
2017-04-05 19:00:40,64.56,300.453,299.357,341.177,299.052,1747700.0,300.258,416878.5092105,2.83,18.04,297.668,53.14,299.35,300.514,602.126,2112.07,9.35618
2017-04-05 19:01:00,64.56,301.327,301.642,337.078,293.018,1747430.0,300.679,416883.70263159997,2.83,18.04,295.815,53.14,299.656,303.704,607.333,2114.79,9.3557
2017-04-05 19:01:20,64.56,298.741,301.338,344.717,301.84,1747150.0,299.767,416888.8960526,2.83,18.04,296.271,53.14,300.873,304.008,611.98,2125.62,9.35523
2017-04-05 19:01:40,64.56,300.08,301.597,350.677,302.398,1746880.0,300.347,416894.0894737,2.83,18.04,298.007,53.14,300.48,304.634,607.271,2111.64,9.35475
2017-04-05 19:02:00,64.56,300.807,300.143,349.536,298.489,1746600.0,300.256,416899.28289469995,2.83,18.04,298.279,53.14,298.934,300.907,604.241,2094.67,9.35428
2017-04-05 19:02:20,64.56,301.535,298.689,348.395,294.581,1746330.0,300.165,416904.47631580004,2.83,18.04,298.552,53.14,297.389,297.18,601.211,2077.71,9.3538
2017-04-05 19:02:40,64.56,302.432,298.139,352.541,297.763,1746060.0,300.396,416909.6697368,2.83,18.04,293.997,53.14,298.566,299.527,599.893,2063.13,9.35333
2017-04-05 19:03:00,64.56,302.678,301.035,379.947,306.166,1745780.0,300.424,416914.8631579,2.83,18.04,294.214,53.14,300.194,302.554,600.719,2053.24,9.35285
2017-04-05 19:03:20,64.56,301.708,302.328,384.678,295.867,1745510.0,300.152,416920.0565789,2.83,18.04,301.948,53.14,300.152,301.286,594.662,2052.73,9.35238
2017-04-05 19:03:40,64.56,302.557,302.522,367.279,291.432,1745230.0,300.36,416925.25,2.83,18.04,296.699,53.14,299.484,297.583,607.238,1571.0013333333,9.3519
2017-04-05 19:04:00,64.56,301.915,298.351,347.943,298.972,1744740.0,299.718,416930.4434211,2.83,18.04,303.597,53.14,299.163,304.962,601.0,1089.2726666667,9.35143
2017-04-05 19:04:20,64.56,301.132,297.871,345.576,300.239,1744250.0,299.402,416935.6368421,2.83,18.04,304.804,53.14,298.58,305.662,598.165,607.544,9.35095
2017-04-05 19:04:40,64.56,300.269,299.464,352.744,297.982,1743760.0,299.27,416940.8302632,2.83,18.04,302.812,53.14,297.85,302.608,597.242,1475.17,9.35048
2017-04-05 19:05:00,64.56,299.406,301.057,359.913,295.725,1743270.0,299.137,416946.02368419996,2.83,18.04,300.821,53.14,297.12,299.554,596.32,2101.87,9.35
2017-04-05 19:05:20,64.56,298.868,301.453,355.595,296.345,1742780.0,299.285,416951.2171053,2.83,18.04,298.58,53.14,297.46,297.194,596.69,2197.66,9.34953
2017-04-05 19:05:40,64.56,298.987,299.424,328.019,302.79,1742290.0,300.001,416956.41052629997,2.83,18.04,295.834,53.14,299.966,296.239,599.674,2187.05,9.34905
2017-04-05 19:06:00,64.56,300.509,298.312,315.302,304.079,1741800.0,300.366,416961.6039474,2.83,18.04,295.049,53.14,301.399,296.444,602.692,2186.43,9.34858
2017-04-05 19:06:20,64.56,303.136,298.401,322.396,300.526,1741310.0,300.313,416966.79736840003,2.83,18.04,296.669,53.14,301.554,297.716,604.946,2197.52,9.34811
2017-04-05 19:06:40,64.56,302.175,300.963,373.065,302.287,1740820.0,299.731,416971.9907895,2.83,18.04,301.954,53.14,300.113,297.571,599.163,2221.72,9.34776
2017-04-05 19:07:00,64.56,301.048,301.827,380.409,302.165,1740320.0,299.535,416977.18421050004,2.83,18.04,301.445,53.14,299.85,297.557,598.459,2219.61,9.34741
2017-04-05 19:07:20,64.56,299.58,302.072,368.523,301.104,1739830.0,299.616,416982.3776316,2.83,18.04,298.018,53.14,300.094,297.639,600.046,2204.39,9.34706
2017-04-05 19:07:40,64.56,298.111,302.317,356.638,300.043,1739340.0,299.698,416987.5710526,2.83,18.04,294.591,53.14,300.339,297.721,601.632,2189.16,9.34671
2017-04-05 19:08:00,64.56,299.044,299.88,336.085,302.117,1738850.0,299.808,416992.76447369996,2.83,18.04,300.099,53.14,300.777,294.718,604.088,2192.37,9.34636
2017-04-05 19:08:20,64.56,299.707,298.389,324.434,303.442,1738360.0,299.921,416997.9578947,2.83,18.04,303.662,53.14,301.025,292.896,605.469,2195.31,9.34601
2017-04-05 19:08:40,64.56,300.229,298.258,320.174,301.094,1737870.0,299.535,417003.1513158,2.83,18.04,298.834,53.14,301.025,300.986,608.006,2167.45,9.34566
2017-04-05 19:09:00,64.56,299.652,299.57,321.562,299.254,1737380.0,299.579,417008.3447368,2.83,18.04,297.401,53.14,300.792,306.441,605.632,2141.5,9.34531
2017-04-05 19:09:20,64.56,297.545,302.167,328.529,298.721,1736890.0,300.104,417013.5381579,2.83,18.04,302.019,53.14,300.473,306.566,598.466,2128.91,9.34495
2017-04-05 19:09:40,64.56,296.43,302.285,326.129,298.426,1736400.0,299.986,417018.73157889995,2.83,18.04,305.363,53.14,300.768,307.303,599.35,2128.91,9.3446
2017-04-05 19:10:00,64.56,297.514,299.267,336.051,297.29,1735910.0,301.243,417023.92500000005,2.83,18.04,297.955,53.14,300.584,305.421,605.475,2124.98,9.34425
2017-04-05 19:10:20,64.56,301.794,298.878,365.362,297.485,1735410.0,299.687,417029.1184211,2.83,18.04,303.402,53.14,298.444,306.199,611.419,2112.87,9.3439
2017-04-05 19:10:40,64.78,302.609,298.695,375.131,298.307,1735090.0,299.886,417034.3118421,2.92,18.04,303.57,53.14,299.099,304.97,608.492,2094.78,9.34355
2017-04-05 19:11:00,64.78,302.044,298.743,377.034,299.701,1734780.0,300.079,417039.5052632,2.92,18.04,299.394,53.14,300.11,302.288,605.893,2087.57,9.3432
2017-04-05 19:11:20,64.78,300.402,299.041,372.446,301.677,1734480.0,299.927,417044.6986842,2.92,18.04,290.756,53.14,301.007,298.075,605.479,2095.8,9.34285
2017-04-05 19:11:40,64.78,301.975,298.726,372.841,301.363,1734170.0,299.927,417049.8921053,2.92,18.04,293.273,53.14,300.221,293.986,605.916,2100.0,9.3425
2017-04-05 19:12:00,64.78,302.66,298.995,365.22,301.245,1733860.0,299.54,417055.0855263,2.92,18.04,296.244,53.14,298.96,294.486,605.542,2115.33,9.34215
2017-04-05 19:12:20,64.78,302.481,299.464,352.938,301.245,1733560.0,299.141,417060.2789474,2.92,18.04,298.223,53.14,297.962,297.815,604.923,2134.68,9.3418
2017-04-05 19:12:40,64.78,300.993,299.35,341.158,301.245,1733250.0,299.599,417065.47236839996,2.92,18.04,295.249,53.14,299.106,301.476,605.241,2143.83,9.34144
2017-04-05 19:13:00,64.78,299.421,299.335,336.687,301.414,1732950.0,299.859,417070.66578950005,2.92,18.04,293.789,53.14,299.927,303.36,605.562,2156.7,9.34109
2017-04-05 19:13:20,64.78,297.635,299.573,350.744,302.009,1732640.0,299.621,417075.8592105,2.92,18.04,296.171,53.14,299.927,300.74,605.893,2178.93,9.34074
2017-04-05 19:13:40,64.78,296.631,299.707,357.773,300.958,1732340.0,299.626,417081.0526316,2.92,18.04,298.41,53.14,299.996,300.653,604.54,2193.87,9.34039
2017-04-05 19:14:00,64.78,296.754,299.7,356.212,297.921,1732030.0,299.913,417086.24605260004,2.92,18.04,300.405,53.14,300.132,303.562,601.303,2198.24,9.34004
2017-04-05 19:14:20,64.78,299.307,299.554,363.025,297.337,1731730.0,299.621,417091.4394737,2.92,18.04,301.203,53.14,299.84,301.487,603.52,2178.29,9.33969
2017-04-05 19:14:40,64.78,300.278,299.356,357.12,297.07,1731420.0,299.487,417096.6328947,2.92,18.04,301.64,53.14,299.926,301.069,602.422,2175.39,9.33934
2017-04-05 19:15:00,64.78,300.52,299.114,342.139,297.07,1731120.0,299.487,417101.8263158,2.92,18.04,301.963,53.14,300.329,301.552,599.063,2181.85,9.33899
2017-04-05 19:15:20,64.78,300.762,298.872,327.157,297.07,1730810.0,299.487,417107.0197368,2.92,18.04,302.285,53.14,300.732,302.036,595.703,2188.31,9.33864
2017-04-05 19:15:40,64.78,301.435,299.08,334.554,300.849,1730510.0,299.395,417112.21315789997,2.92,18.04,296.802,53.14,300.428,301.62,595.443,2160.25,9.33829
2017-04-05 19:16:00,64.78,301.904,299.268,342.09,303.662,1730200.0,299.282,417117.4065789,2.92,18.04,292.676,53.14,300.146,301.245,595.703,2138.67,9.33794
2017-04-05 19:16:20,64.78,300.009,299.268,362.017,299.28,1729900.0,299.978,417122.6,2.92,18.04,296.229,53.14,298.962,302.548,600.638,2135.5,9.33922
2017-04-05 19:16:40,64.78,298.05,299.776,376.646,295.08,1729590.0,300.416,417127.7934211,2.92,18.04,299.315,53.14,298.74,303.436,602.661,2131.8,9.34074
2017-04-05 19:17:00,64.78,297.149,301.666,367.985,295.459,1729290.0,300.006,417132.98684210004,2.92,18.04,299.5,53.14,301.056,303.078,596.313,2127.03,9.34227
2017-04-05 19:17:20,64.78,297.446,303.254,361.605,301.811,1728980.0,300.303,417138.1802632,2.92,18.04,299.685,53.14,301.173,304.19,596.313,2119.97,9.34379
2017-04-05 19:17:40,64.78,297.331,300.04,346.009,302.205,1728680.0,299.65,417143.3736842,2.92,18.04,300.782,53.14,300.708,295.009,594.324,2119.14,9.34532
2017-04-05 19:18:00,64.78,299.871,298.063,341.777,296.273,1728370.0,299.831,417148.5671053,2.92,18.04,296.207,53.14,298.693,295.477,593.394,2128.33,9.34684
2017-04-05 19:18:20,64.78,301.61,298.299,337.823,297.157,1728060.0,299.813,417153.7605263,2.92,18.04,296.239,53.14,298.055,296.647,593.894,2140.99,9.34837
2017-04-05 19:18:40,64.78,302.23,298.733,338.311,298.868,1727760.0,299.755,417158.9539474,2.92,18.04,298.319,53.14,298.568,298.832,594.615,2137.64,9.34989
2017-04-05 19:19:00,64.78,301.135,298.42,351.272,296.835,1727450.0,299.911,417164.1473684,2.92,18.04,300.978,53.14,300.602,304.619,595.049,2095.95,9.35141
2017-04-05 19:19:20,64.78,301.732,300.933,351.154,297.338,1727150.0,299.644,417169.3407895,2.92,18.04,302.8,53.14,300.523,305.481,589.989,2096.83,9.35294
2017-04-05 19:19:40,64.78,300.808,302.499,346.283,299.975,1726840.0,299.487,417174.53421049996,2.92,18.04,302.346,53.14,299.979,305.792,586.728,2092.02,9.35446
2017-04-05 19:20:00,64.78,298.432,302.66,338.547,304.176,1726540.0,299.494,417179.7276316,2.92,18.04,300.013,53.14,299.323,305.907,586.04,2077.01,9.35599
2017-04-05 19:20:20,64.78,298.977,301.101,335.612,305.111,1726260.0,299.578,417184.92105259997,2.92,18.04,301.104,53.14,300.024,303.725,587.339,2063.16,9.35751
2017-04-05 19:20:40,64.78,299.523,299.543,332.677,306.046,1725980.0,299.663,417190.1144737,2.92,18.04,302.195,53.14,300.726,301.543,588.638,2060.45,9.35904
2017-04-05 19:21:00,64.78,300.189,298.413,335.893,305.808,1725700.0,299.747,417195.30789470003,2.92,18.04,301.834,53.14,300.887,300.523,588.407,2060.76,9.36056
2017-04-05 19:21:20,64.78,301.201,298.504,356.678,302.221,1725420.0,299.831,417200.5013158,2.92,18.04,297.328,53.14,299.508,302.822,583.809,2054.11,9.36209
2017-04-05 19:21:40,64.78,302.212,298.596,377.463,298.635,1725140.0,299.916,417205.69473680004,2.92,18.04,292.821,53.14,298.128,305.121,579.21,2047.46,9.36361
2017-04-05 19:22:00,64.78,301.799,299.647,371.815,305.647,1724860.0,300.108,417210.8881579,2.92,18.04,292.781,53.14,300.027,302.096,573.42,2041.33,9.36513
2017-04-05 19:22:20,64.78,298.496,301.012,364.781,298.251,1724580.0,300.291,417216.0815789,2.92,18.04,295.94,53.14,300.002,297.846,582.381,2024.25,9.36666
2017-04-05 19:22:40,64.78,296.851,301.776,359.333,296.135,1724300.0,300.183,417221.27499999997,2.92,18.04,299.523,53.14,299.652,296.758,585.379,2006.67,9.36818
2017-04-05 19:23:00,64.78,296.939,301.904,355.767,300.012,1724020.0,299.838,417226.4684211,2.92,18.04,301.959,53.14,299.356,298.731,580.748,1990.44,9.36971
2017-04-05 19:23:20,64.78,297.408,301.904,352.234,306.265,1723740.0,299.369,417231.6618421,2.92,18.04,299.927,53.14,299.825,301.701,569.458,1970.99,9.37123
2017-04-05 19:23:40,64.78,299.095,299.709,347.488,302.25,1723460.0,299.877,417236.8552632,2.92,18.04,299.121,53.14,300.659,298.563,571.76,2011.29,9.37276
2017-04-05 19:24:00,64.78,300.903,298.069,342.799,299.739,1723180.0,300.247,417242.0486842,2.92,18.04,299.007,53.14,299.873,298.754,572.91,2061.22,9.37428
2017-04-05 19:24:20,64.78,302.342,298.394,338.792,304.546,1722900.0,299.928,417247.2421053,2.92,18.04,299.479,53.14,296.198,307.391,565.825,2099.61,9.3758
2017-04-05 19:24:40,64.78,301.436,300.959,344.475,306.809,1722620.0,300.487,417252.43552630005,2.92,18.04,295.858,53.14,299.216,304.676,578.818,2098.26,9.37733
2017-04-05 19:25:00,64.78,299.899,302.011,348.752,302.094,1722340.0,300.596,417257.6289474,2.92,18.04,300.632,53.14,300.248,303.78,585.968,2068.58,9.37885
2017-04-05 19:25:20,64.78,298.481,300.793,354.728,299.549,1722060.0,300.109,417262.8223684,2.92,18.04,303.89,53.14,299.788,301.67,582.333,2063.3,9.38038
2017-04-05 19:25:40,64.78,297.892,298.91,362.115,304.491,1721770.0,299.622,417268.0157895,2.92,18.04,299.065,53.14,299.552,297.552,574.162,2100.98,9.3819
2017-04-05 19:26:00,64.78,298.733,298.389,370.043,306.64,1721490.0,299.57,417273.2092105,2.92,18.04,300.407,53.14,299.487,298.642,579.026,2131.22,9.3819
2017-04-05 19:26:20,64.78,301.154,298.52,371.784,298.586,1721210.0,299.684,417278.4026316,2.92,18.04,301.162,53.14,300.802,300.148,584.476,2155.09,9.3813
2017-04-05 19:26:40,64.78,302.773,298.608,375.649,298.521,1720930.0,300.032,417283.5960526,2.92,18.04,298.303,53.14,301.793,300.465,585.601,2122.52,9.38071
2017-04-05 19:27:00,64.78,303.482,299.288,380.662,303.941,1720540.0,300.286,417288.7894737,2.92,18.04,297.83,53.14,301.345,300.566,586.547,2083.05,9.38012
2017-04-05 19:27:20,64.78,303.007,301.82,365.179,299.87,1719620.0,299.96,417293.98289469996,2.92,18.04,302.241,53.14,299.057,297.739,581.237,2070.02,9.37953
2017-04-05 19:27:40,64.78,299.842,299.288,327.427,293.224,1718710.0,300.118,417299.17631580005,2.92,18.04,297.493,53.14,300.165,298.847,582.116,2068.61,9.37894
2017-04-05 19:28:00,64.78,299.268,298.828,320.571,292.017,1717790.0,300.146,417304.3697368,2.92,18.04,296.631,53.14,300.366,299.048,582.275,2068.36,9.37835
2017-04-05 19:28:20,64.78,297.586,298.457,314.43,299.65,1716870.0,300.222,417309.5631579,2.92,18.04,303.079,53.14,300.146,295.524,591.409,2083.69,9.37775
2017-04-05 19:28:40,64.78,298.48,298.625,323.354,303.576,1715950.0,300.438,417314.75657890004,2.92,18.04,303.187,53.14,300.111,296.094,589.714,2099.64,9.37716
2017-04-05 19:29:00,64.78,301.674,298.793,335.195,299.469,1715040.0,300.742,417319.95,2.92,18.04,303.035,53.14,299.959,300.353,587.601,2091.54,9.37657
2017-04-05 19:29:20,64.78,301.975,301.535,346.326,301.069,1714120.0,300.314,417325.1434211,2.92,18.04,302.265,53.14,300.296,302.352,582.716,2105.17,9.37598
2017-04-05 19:29:40,64.78,301.805,303.843,352.37,303.665,1713200.0,299.806,417330.3368421,2.92,18.04,302.346,53.14,300.646,302.802,579.725,2116.65,9.37539
2017-04-05 19:30:00,64.78,302.123,304.319,350.375,305.412,1712280.0,299.489,417335.5302632,2.92,18.04,304.094,53.14,300.805,301.689,581.049,2115.24,9.37479
2017-04-05 19:30:20,64.78,303.488,301.289,342.371,296.02,1712110.0,299.487,417340.72368419997,2.92,18.04,303.82,53.14,300.242,301.685,579.37,2123.33,9.3742
2017-04-05 19:30:40,64.78,303.311,299.714,341.68,293.834,1711950.0,299.548,417345.9171053,2.92,18.04,302.325,53.14,299.988,301.745,577.769,2135.07,9.37361
2017-04-05 19:31:00,64.78,301.526,299.233,348.233,298.435,1711780.0,299.685,417351.1105263,2.92,18.04,299.303,53.14,300.125,301.883,575.861,2153.39,9.37302
2017-04-05 19:31:20,64.78,299.74,298.753,354.786,303.036,1711610.0,299.823,417356.3039474,2.92,18.04,296.281,53.14,300.262,302.02,573.954,2171.7,9.37243
2017-04-05 19:31:40,64.78,298.452,298.452,358.05,305.767,1711450.0,299.916,417361.49736840004,2.92,18.04,294.173,53.14,300.389,301.997,572.758,2189.3,9.37184
2017-04-05 19:32:00,64.78,298.715,298.715,351.071,302.673,1711280.0,299.87,417366.6907895,2.92,18.04,294.907,53.14,300.481,301.472,573.777,2204.68,9.37124
2017-04-05 19:32:20,64.78,298.977,298.977,344.092,299.579,1711110.0,299.823,417371.8842105,2.92,18.04,295.641,53.14,300.573,300.948,574.797,2220.06,9.37065
2017-04-05 19:32:40,64.78,299.239,299.239,337.113,296.485,1710940.0,299.777,417377.0776316,2.92,18.04,296.375,53.14,300.665,300.423,575.816,2235.44,9.37006
2017-04-05 19:33:00,64.78,299.487,299.487,330.503,293.555,1710780.0,299.731,417382.2710526,2.92,18.04,297.07,53.14,300.757,299.927,576.782,2250.0,9.36947
2017-04-05 19:33:20,64.78,300.599,299.814,344.788,296.039,1710610.0,300.034,417387.4644737,2.92,18.04,298.64,53.14,300.806,299.6,580.597,2240.1,9.36888
2017-04-05 19:33:40,64.78,302.948,300.505,374.97,301.289,1710440.0,300.725,417392.6578947,2.92,18.04,301.955,53.14,300.806,298.909,588.656,2219.23,9.36829
2017-04-05 19:34:00,64.78,302.829,300.684,367.133,298.261,1710280.0,300.313,417397.8513158,2.92,18.04,302.934,53.14,299.329,301.289,586.865,2241.32,9.36769
2017-04-05 19:34:20,64.78,302.383,300.796,354.251,294.135,1710110.0,299.756,417403.04473679996,2.92,18.04,303.604,53.14,297.656,304.077,583.767,2269.08,9.3671
2017-04-05 19:34:40,64.78,302.153,300.806,344.745,299.781,1709940.0,299.993,417408.2381579,2.92,18.04,302.232,53.14,298.94,303.654,585.88,2266.39,9.36651
2017-04-05 19:35:00,64.78,301.944,300.806,335.562,306.364,1709780.0,,417413.43157889997,2.92,18.04,300.665,53.14,300.507,302.922,588.492,2260.81,9.36592
2017-04-05 19:35:20,64.78,298.585,300.99,333.813,304.298,1709610.0,299.629,417418.625,2.92,18.04,291.147,53.14,300.806,304.627,587.965,2243.29,9.36533
2017-04-05 19:35:40,64.78,298.752,299.42,338.852,295.235,1709440.0,299.755,417423.81842110003,2.92,18.04,302.623,53.14,299.869,300.031,584.796,2239.04,9.36811
2017-04-05 19:36:00,64.78,299.552,298.734,344.536,291.362,1708880.0,299.947,417429.0118421,2.92,18.04,309.793,53.14,299.41,297.094,581.307,2255.22,9.37152
2017-04-05 19:36:20,64.78,300.173,299.488,349.886,294.735,1707840.0,299.991,417434.2052632,2.92,18.04,306.864,53.14,299.72,297.627,577.855,2292.2,9.37493
2017-04-05 19:36:40,64.78,300.795,300.243,355.237,298.109,1706810.0,300.036,417439.3986842,2.92,18.04,303.934,53.14,300.031,298.159,574.402,2293.57,9.37834
2017-04-05 19:37:00,64.78,301.416,300.998,360.587,301.482,1705770.0,300.08,417444.5921053,2.92,18.04,301.004,53.14,300.342,298.692,570.95,2227.49,9.38175
2017-04-05 19:37:20,64.78,302.038,301.752,365.938,304.856,1704740.0,300.125,417449.78552629997,2.92,18.04,298.075,53.14,300.653,299.225,567.497,2161.42,9.38515
2017-04-05 19:37:40,64.78,302.491,300.69,365.172,302.933,1703700.0,299.999,417454.9789474,2.92,18.04,298.464,53.14,300.806,299.414,571.551,2125.36,9.38856
2017-04-05 19:38:00,64.78,302.782,298.169,359.194,296.631,1702660.0,299.708,417460.1723684,2.92,18.04,301.685,53.14,300.806,299.268,581.665,2119.14,9.39197
2017-04-05 19:38:20,64.78,302.54,297.926,361.944,298.942,1701630.0,299.464,417465.3657895,2.92,18.04,301.198,53.14,298.981,296.591,582.679,2136.46,9.39538
2017-04-05 19:38:40,64.78,302.479,298.179,360.827,301.008,1700590.0,299.335,417470.55921050004,2.92,18.04,300.243,53.14,297.802,294.681,582.184,2145.97,9.39879
2017-04-05 19:39:00,64.78,303.167,300.474,343.827,302.041,1699560.0,299.679,417475.7526316,2.92,18.04,297.375,53.14,299.294,295.943,575.49,2123.52,9.40219
2017-04-05 19:39:20,64.78,303.662,302.124,331.606,302.783,1698520.0,299.927,417480.9460526,2.92,18.04,295.313,53.14,300.366,296.851,570.679,2107.42,9.4056
2017-04-05 19:39:40,64.78,303.335,301.414,340.242,303.22,1697490.0,299.818,417486.1394737,2.92,18.04,296.131,53.14,300.366,297.724,572.347,2101.58,9.40901
2017-04-05 19:40:00,64.78,302.392,299.372,365.097,304.477,1696450.0,299.503,417491.3328947,2.92,18.04,298.488,53.14,300.366,300.238,577.147,2084.82,9.41242
2017-04-05 19:40:20,64.78,302.549,299.268,365.152,301.689,1695430.0,299.493,417496.5263158,2.92,18.04,299.498,53.14,298.408,295.339,588.354,2113.4,9.41583
2017-04-05 19:40:40,64.78,301.708,299.268,358.818,301.941,1695410.0,299.83,417501.7197368,2.92,18.04,300.086,53.14,299.501,296.853,586.953,2119.38,9.41924
2017-04-05 19:41:00,64.78,300.867,299.268,352.483,302.194,1695380.0,300.166,417506.9131579,2.92,18.04,300.675,53.14,300.594,298.366,585.551,2125.35,9.42264
2017-04-05 19:41:20,64.78,300.366,299.268,347.118,302.851,1695360.0,300.303,417512.1065789,2.92,18.04,302.231,53.14,301.118,298.443,578.548,2127.21,9.42605
2017-04-05 19:41:40,64.78,300.363,299.272,343.181,304.104,1695330.0,300.147,417517.3,2.92,18.04,305.19,53.14,300.804,296.42,563.39,2123.07,9.42946
2017-04-05 19:42:00,64.78,299.349,300.362,339.855,304.805,1695310.0,299.991,417522.4934211,2.92,18.04,302.463,53.14,300.336,298.836,573.131,2128.61,9.43287
2017-04-05 19:42:20,64.78,298.336,301.453,336.528,305.507,1695280.0,299.835,417527.6868421,2.92,18.04,299.736,53.14,299.869,301.251,582.871,2134.16,9.43628
2017-04-05 19:42:40,64.78,297.786,302.107,333.615,305.935,1695260.0,299.72,417532.88026320003,2.92,18.04,297.615,53.14,299.527,303.196,590.2,2137.85,9.43968
2017-04-05 19:43:00,64.78,299.287,300.821,332.538,305.148,1695230.0,299.792,417538.0736842,2.92,18.04,298.187,53.14,299.741,303.053,586.824,2133.4,9.44309
2017-04-05 19:43:20,64.78,300.788,299.534,331.462,304.362,1695210.0,299.863,417543.2671053,2.92,18.04,298.759,53.14,299.956,302.91,583.449,2128.95,9.4465
2017-04-05 19:43:40,64.78,302.174,298.339,331.694,304.037,1695180.0,299.877,417548.4605263,2.92,18.04,299.567,53.14,300.097,302.059,580.514,2125.0,9.44991
2017-04-05 19:44:00,64.78,302.599,297.844,344.945,305.592,1695160.0,299.522,417553.6539474,2.92,18.04,301.169,53.14,299.742,297.252,579.108,2126.25,9.45332
2017-04-05 19:44:20,64.78,302.783,297.29,365.815,298.389,1695130.0,299.707,417558.8473684,2.92,18.04,297.29,53.14,299.927,301.685,568.848,2132.81,9.45672
2017-04-05 19:44:40,64.78,301.675,299.753,364.579,301.837,1695110.0,299.826,417564.0407895,2.92,18.04,295.812,53.14,299.68,303.532,570.9,2132.81,9.45734
2017-04-05 19:45:00,64.78,300.806,301.685,363.608,304.541,1695080.0,299.982,417569.23421049997,2.92,18.04,294.653,53.14,299.487,304.98,572.51,2132.81,9.4571
2017-04-05 19:45:20,64.78,301.835,300.861,370.331,307.836,1695060.0,300.138,417574.42763159995,2.92,18.04,295.889,53.14,301.341,301.48,578.802,2136.48,9.45686
2017-04-05 19:45:40,64.78,303.206,298.854,390.932,295.044,1695030.0,299.93,417579.6210526,2.92,18.04,297.924,53.14,301.248,299.293,575.609,2107.78,9.45662
2017-04-05 19:46:00,64.78,301.495,298.828,372.262,299.114,1695010.0,300.398,417584.8144737,2.92,18.04,302.034,53.14,301.245,300.053,571.634,2090.65,9.45638
2017-04-05 19:46:20,64.78,300.725,299.149,355.95,300.525,1694980.0,300.466,417590.00789470004,2.92,18.04,301.857,53.14,301.004,300.406,571.517,2087.91,9.45614
2017-04-05 19:46:40,64.78,300.593,299.678,341.497,300.062,1694960.0,300.267,417595.2013158,2.92,18.04,298.88,53.14,300.608,300.472,573.906,2094.38,9.4559
2017-04-05 19:47:00,64.78,300.461,300.207,327.044,299.599,1694930.0,300.069,417600.3947368,2.92,18.04,295.903,53.14,300.211,300.539,576.295,2100.85,9.45566
2017-04-05 19:47:20,64.78,299.547,300.927,319.108,301.11,1694910.0,299.927,417605.5881579,2.92,18.04,297.664,53.14,299.927,301.064,571.747,2108.52,9.45543
2017-04-05 19:47:40,64.78,298.771,301.685,329.229,305.287,1694880.0,299.927,417610.7815789,2.92,18.04,304.736,53.14,300.014,301.864,560.514,2108.25,9.45519
