date,Flotation_Column_02_Air_Flow,Ore_Pulp_Density,%_Iron_Concentrate,Flotation_Column_01_Level,Flotation_Column_04_Level,Flotation_Column_02_Level,Flotation_Column_03_Level,%_Iron_Feed,Amina_Flow,Starch_Flow,Ore_Pulp_pH,%_Silica_Feed,Flotation_Column_03_Air_Flow,%_Silica_Concentrate,Flotation_Column_01_Air_Flow,Ore_Pulp_Flow
2017-03-13 17:00:00,255.355,1.72,65.62,558.22,402.441,541.91,561.481,58.95,430.725,4131.25,10.1092,8.94,249.203,2.48,249.983,397.588
2017-03-13 17:00:00,254.202,1.72,65.62,553.165,402.424,545.704,548.345,58.95,421.57,4192.87,10.1099,8.94,251.477,2.48,249.972,401.587
2017-03-13 17:00:00,253.696,1.72,65.62,544.031,420.277,553.064,530.646,58.95,422.424,4266.02,10.1106,8.94,252.246,2.48,250.334,402.891
2017-03-13 17:00:00,245.149,1.72,65.62,546.708,423.964,554.542,517.966,58.95,427.795,4330.86,10.1113,8.94,249.104,2.48,250.06,398.613
2017-03-13 17:00:00,247.808,1.72,65.62,542.229,441.656,556.894,521.203,58.95,431.458,4355.47,10.112,8.94,248.126,2.48,250.543,395.64
2017-03-13 17:00:00,251.807,1.72,65.62,538.025,452.73,558.48,524.98,58.95,432.739,4349.12,10.1127,8.94,248.511,2.48,250.928,394.922
2017-03-13 17:00:00,250.807,1.72,65.62,546.158,449.435,552.22,530.596,58.95,426.788,4245.41,10.1134,8.94,247.939,2.48,250.642,397.588
2017-03-13 17:00:00,251.84,1.72,65.62,557.694,458.32,542.961,535.368,58.95,420.013,4103.81,10.1141,8.94,250.203,2.48,250.203,402.07
2017-03-13 17:00:00,251.115,1.72,65.62,556.343,461.271,546.413,541.926,58.95,430.786,4076.95,10.1148,8.94,251.73,2.48,250.192,404.282
2017-03-13 17:00:00,250.411,1.72,65.62,551.263,456.721,555.134,552.666,58.95,420.563,4138.67,10.1155,8.94,251.807,2.48,251.125,399.448
2017-03-13 17:00:00,253.773,1.72,65.62,541.904,457.361,551.651,561.026,58.95,421.692,4177.44,10.1162,8.94,249.379,2.48,250.873,404.868
2017-03-13 17:00:00,252.257,1.72,65.62,542.729,459.864,550.12,578.019,58.95,416.931,4208.98,10.1169,8.94,247.214,2.48,250.774,402.803
2017-03-13 17:00:00,252.631,1.72,65.62,548.46,468.168,549.271,580.341,58.95,422.485,4245.51,10.1174,8.94,250.038,2.48,250.642,397.603
2017-03-13 17:00:00,256.783,1.72,65.62,555.242,481.663,550.12,582.578,58.95,421.722,4259.08,10.1178,8.94,251.807,2.48,250.345,398.584
2017-03-13 17:00:00,251.597,1.72,65.62,555.566,495.424,552.162,572.719,58.95,415.446,4231.84,10.1181,8.94,250.991,2.48,250.269,398.158
2017-03-13 17:00:00,248.994,1.72,65.62,538.425,507.578,552.81,555.196,58.95,416.016,4207.91,10.1185,8.94,248.379,2.48,250.269,402.012
2017-03-13 17:00:00,252.554,1.72,65.62,527.415,514.924,550.77,533.18,58.95,418.945,4218.36,10.1188,8.94,246.841,2.48,250.532,401.484
2017-03-13 17:00:00,253.169,1.72,65.62,543.23,538.358,549.41,517.318,58.95,412.598,4224.02,10.1192,8.94,250.049,2.48,250.84,397.793
2017-03-13 17:00:00,252.07,1.72,65.62,551.638,559.06,547.034,513.326,58.95,414.673,4166.8,10.1195,8.94,252.773,2.48,250.664,399.082
2017-03-13 17:00:00,249.434,1.72,65.62,552.739,564.684,549.866,526.382,58.95,415.649,4108.79,10.1199,8.94,250.752,2.48,250.488,398.379
2017-03-13 17:00:00,251.807,1.72,65.62,549.136,561.168,542.274,546.24,58.95,420.898,4086.13,10.1202,8.94,249.302,2.48,250.488,395.215
2017-03-13 17:00:00,249.565,1.72,65.62,545.532,557.498,544.088,558.434,58.95,419.434,4134.08,10.1206,8.94,248.599,2.48,250.62,397.559
2017-03-13 17:00:00,246.841,1.72,65.62,548.235,564.296,550.658,572.68,58.95,415.405,4219.24,10.1209,8.94,247.412,2.48,250.708,396.035
2017-03-13 17:00:00,250.356,1.72,65.62,552.439,557.89,553.15,577.752,58.95,424.438,4294.43,10.1213,8.94,250.664,2.48,250.313,391.348
2017-03-13 17:00:00,256.421,1.72,65.62,556.443,555.778,554.174,582.066,58.95,421.875,4286.62,10.1217,8.94,253.521,2.48,250.84,396.445
2017-03-13 17:00:00,255.103,1.72,65.62,550.837,554.918,552.93,567.824,58.95,415.161,4263.18,10.122,8.94,251.807,2.48,250.972,399.902
2017-03-13 17:00:00,248.115,1.72,65.62,553.54,558.982,555.304,553.472,58.95,421.387,4271.19,10.1224,8.94,249.302,2.48,250.576,396.855
2017-03-13 17:00:00,248.379,1.72,65.62,555.842,566.484,553.944,545.486,58.95,424.561,4295.12,10.1227,8.94,248.379,2.48,250.752,397.5
2017-03-13 17:00:00,249.302,1.72,65.62,551.938,583.126,548.62,538.254,58.95,415.161,1506.64,10.1231,8.94,249.346,2.48,250.928,399.023
2017-03-13 17:00:00,247.852,1.72,65.62,550.837,599.768,549.982,533.076,58.95,413.94,1345.1232857143,10.1234,8.94,251.235,2.48,250.928,400.078
2017-03-13 17:00:00,248.071,1.72,65.62,550.437,613.906,551.23,536.746,58.95,416.87,1183.6065714286,10.1238,8.94,252.158,2.48,250.928,399.551
2017-03-13 17:00:00,248.511,1.72,65.62,550.037,620.31,550.55,540.63,58.95,416.87,1022.0898571429,10.1241,8.94,252.246,2.48,250.928,398.73
2017-03-13 17:00:00,245.347,1.72021,65.62,547.334,617.028,553.268,545.484,58.95,419.434,860.5731428571,10.1245,8.94,251.982,2.48,250.532,399.082
2017-03-13 17:00:00,249.302,1.72055,65.62,542.529,598.67,554.402,549.368,58.95,418.213,699.0564285714,10.1248,8.94,250.356,2.48,250.4,401.25
2017-03-13 17:00:00,253.213,1.7209,65.62,541.428,593.986,549.87,556.274,58.95,423.95,537.5397142857,10.1252,8.94,249.39,2.48,250.488,404.121
2017-03-13 17:00:00,251.411,1.72124,65.62,544.131,593.592,550.21,561.562,58.95,423.584,376.023,10.1255,8.94,248.599,2.48,250.093,405.527
2017-03-13 17:00:00,248.95,1.72159,65.62,541.328,583.594,550.21,563.83,58.95,422.119,242.969,10.1259,8.94,248.335,2.48,250.356,403.477
2017-03-13 17:00:00,247.676,1.72193,65.62,546.633,579.378,546.468,561.346,58.95,416.26,458.3341666667,10.1262,8.94,248.511,2.48,250.576,406.348
2017-03-13 17:00:00,252.29,1.72228,65.62,560.447,588.126,539.444,563.182,58.95,424.927,673.6993333333,10.1266,8.94,250.225,2.48,249.961,404.707
2017-03-13 17:00:00,250.796,1.72262,65.62,563.35,582.968,541.94,558.22,58.95,424.072,889.0645,10.1269,8.94,251.499,2.48,250.269,405.527
2017-03-13 17:00:00,249.214,1.72297,65.62,554.941,566.174,549.758,552.716,58.95,422.607,1104.4296666667,10.1273,8.94,252.246,2.48,250.576,404.414
2017-03-13 17:00:00,252.114,1.72331,65.62,542.729,563.988,555.646,546.35,58.95,428.223,1319.7948333333,10.1265,8.94,250.444,2.48,250.488,400.195
2017-03-13 17:00:00,251.895,1.72366,65.62,537.825,570.316,557.91,545.16,58.95,423.462,1535.16,10.125,8.94,248.423,2.48,250.356,398.672
2017-03-13 17:00:00,252.378,1.724,65.62,544.932,570.782,558.252,539.978,58.95,419.312,3455.08,10.1235,8.94,247.808,2.48,250.005,398.086
2017-03-13 17:00:00,250.576,1.72434,65.62,559.446,569.998,553.38,538.47,58.95,416.382,3989.45,10.1219,8.94,250.137,2.48,250.093,398.906
2017-03-13 17:00:00,247.148,1.72469,65.62,559.146,563.044,551.678,540.306,58.95,421.753,3997.66,10.1204,8.94,252.334,2.48,250.269,392.402
2017-03-13 17:00:00,253.477,1.72503,65.62,547.034,554.45,550.434,546.564,58.95,422.974,3975.0,10.1189,8.94,252.554,2.48,250.269,397.617
2017-03-13 17:00:00,252.07,1.72538,65.62,539.626,560.626,543.414,550.232,58.95,429.321,3881.25,10.1173,8.94,250.093,2.48,250.005,401.66
2017-03-13 17:00:00,246.006,1.72572,65.62,547.935,573.91,540.468,556.598,58.95,427.49,3910.55,10.1158,8.94,248.511,2.48,249.961,398.672
2017-03-13 17:00:00,246.226,1.72607,65.62,556.643,577.734,545.678,565.99,58.95,424.194,3982.03,10.1143,8.94,249.434,2.48,250.313,394.863
2017-03-13 17:00:00,249.434,1.72641,65.62,560.447,566.876,551.226,572.14,58.95,425.415,3935.55,10.1128,8.94,251.235,2.48,250.225,400.781
2017-03-13 17:00:00,252.114,1.72676,65.62,559.946,552.894,554.85,571.494,58.95,421.387,3914.84,10.1112,8.94,252.026,2.48,250.049,398.145
2017-03-13 17:00:00,252.905,1.7271,65.62,558.545,548.05,556.21,569.77,58.95,418.701,3929.69,10.1097,8.94,252.026,2.48,250.049,392.871
2017-03-13 17:00:00,249.082,1.72745,65.62,555.542,546.172,551.11,564.586,58.95,422.729,3936.72,10.1082,8.94,251.895,2.48,250.313,397.441
2017-03-13 17:00:00,250.225,1.72779,65.62,551.438,541.17,550.092,559.192,58.95,422.852,3966.02,10.1066,8.94,248.643,2.48,250.225,400.137
2017-03-13 17:00:00,252.422,1.72814,65.62,540.728,537.266,544.546,544.946,58.95,433.96,3957.81,10.1051,8.94,246.401,2.48,250.181,395.156
2017-03-13 17:00:00,250.796,1.72848,65.62,532.419,539.378,545.562,535.986,58.95,425.659,3891.02,10.1036,8.94,249.346,2.48,250.269,399.902
2017-03-13 17:00:00,248.643,1.72883,65.62,538.225,548.676,551.114,522.822,58.95,422.119,3788.28,10.1021,8.94,251.367,2.48,250.4,399.199
2017-03-13 17:00:00,247.061,1.72917,65.62,547.234,577.19,554.626,517.754,58.95,430.176,3742.19,10.1005,8.94,251.631,2.48,250.225,399.785
2017-03-13 17:00:00,247.72,1.72952,65.62,554.841,586.406,557.572,527.9,58.95,427.734,3811.33,10.099,8.94,250.884,2.48,250.313,400.02
2017-03-13 17:00:00,248.511,1.72986,65.62,555.642,568.674,558.48,540.526,58.95,423.34,3877.34,10.0975,8.94,250.269,2.48,250.752,400.957
2017-03-13 17:00:00,250.225,1.72979,65.62,539.927,556.488,556.098,552.936,58.95,427.124,3887.11,10.0959,8.94,248.555,2.48,250.664,401.953
2017-03-13 17:00:00,247.977,1.72945,65.62,537.095,555.191,551.276,567.146,58.95,431.693,3885.94,10.0944,8.94,247.161,2.48,249.986,399.693
2017-03-13 17:00:00,250.269,1.7291,65.62,546.433,549.629,542.305,572.595,58.95,433.411,3906.64,10.0929,8.94,249.631,2.48,250.093,402.305
2017-03-13 17:00:00,251.444,1.72876,65.62,558.845,551.62,541.312,579.393,58.95,430.267,1567.97,10.0913,8.94,251.686,2.48,250.367,409.014
2017-03-13 17:00:00,251.466,1.72842,65.62,557.519,553.339,544.88,579.125,58.95,430.267,1533.4,10.0898,8.94,250.62,2.48,250.027,404.18
2017-03-13 17:00:00,253.103,1.72807,65.62,545.858,552.151,542.702,565.823,58.95,433.411,1498.83,10.0883,8.94,249.346,2.48,250.071,402.847
2017-03-13 17:00:00,253.872,1.72773,65.62,550.562,553.91,550.578,553.576,58.95,425.232,1464.26,10.0868,8.94,248.95,2.48,250.389,400.166
2017-03-13 17:00:00,250.796,1.72738,65.62,560.297,555.411,561.593,538.93,58.95,424.469,1429.69,10.0852,8.94,249.796,2.48,250.126,397.046
2017-03-13 17:00:00,247.753,1.72704,65.62,557.869,554.06,558.844,525.58,58.95,433.044,3262.89,10.0837,8.94,250.972,2.48,250.192,399.185
2017-03-13 17:00:00,247.852,1.7267,65.62,554.041,551.95,554.51,521.21,58.95,435.791,3849.61,10.0807,8.94,251.367,2.48,250.488,399.316
2017-03-13 17:00:00,250.148,1.72635,65.62,551.288,566.344,552.018,522.69,58.95,430.756,3919.92,10.0766,8.94,250.763,2.48,250.367,397.544
2017-03-13 17:00:00,252.751,1.72601,65.62,549.311,589.725,543.127,524.494,58.95,426.3,4001.95,10.0724,8.94,250.027,2.48,250.269,394.644
2017-03-13 17:00:00,251.29,1.72566,65.62,547.334,593.846,536.585,532.696,58.95,428.711,4024.22,10.0682,8.94,249.346,2.48,250.389,398.13
2017-03-13 17:00:00,245.38,1.72532,65.62,545.532,585.798,543.608,546.727,58.95,427.216,4049.22,10.0641,8.94,249.192,2.48,250.488,398.569
2017-03-13 17:00:00,246.995,1.72497,65.62,548.01,568.845,544.375,563.127,58.95,422.852,1626.56,10.0599,8.94,249.51,2.48,250.488,398.218
2017-03-13 17:00:00,248.247,1.72463,65.62,550.037,554.197,542.903,576.726,58.95,426.453,1715.858,10.0558,8.94,249.489,2.48,250.005,398.423
2017-03-13 17:00:00,250.225,1.72429,65.62,552.789,545.977,542.337,575.754,58.95,427.612,1805.156,10.0516,8.94,249.631,2.48,250.214,399.551
2017-03-13 17:00:00,251.609,1.72394,65.62,565.226,534.32,549.756,566.633,58.95,421.051,1894.454,10.0474,8.94,249.587,2.48,250.225,405.85
2017-03-13 17:00:00,252.246,1.7236,65.62,571.908,525.726,562.893,564.532,58.95,424.53,1983.752,10.0433,8.94,250.356,2.48,249.829,404.443
2017-03-13 17:00:00,251.082,1.72325,65.62,587.899,539.984,577.563,561.243,58.95,427.948,2073.05,10.0391,8.94,251.389,2.48,249.829,397.91
2017-03-13 17:00:00,250.928,1.72291,65.62,613.098,540.842,594.018,557.657,58.95,423.34,3722.27,10.0349,8.94,251.466,2.48,250.071,400.796
2017-03-13 17:00:00,252.059,1.72256,65.62,617.703,524.024,610.983,570.66,58.95,424.835,3928.52,10.0308,8.94,251.125,2.48,250.148,400.371
2017-03-13 17:00:00,249.071,1.72222,65.62,618.503,505.215,614.975,594.454,58.95,423.157,3963.67,10.0266,8.94,251.29,2.48,249.686,406.025
2017-03-13 17:00:00,248.159,1.72188,65.62,615.5,479.532,615.512,616.358,58.95,420.319,1589.84,10.0225,8.94,250.378,2.48,249.873,406.421
2017-03-13 17:00:00,250.521,1.72153,65.62,603.489,461.348,613.476,634.245,58.95,416.443,1201.6903333333,10.0183,8.94,247.819,2.48,250.269,404.033
2017-03-13 17:00:00,252.653,1.72119,65.62,590.927,446.152,601.724,642.416,58.95,419.312,813.5406666667,10.0141,8.94,247.017,2.48,250.631,402.744
2017-03-13 17:00:00,253.828,1.72084,65.62,585.346,432.087,595.547,637.799,58.95,425.476,425.391,10.01,8.94,249.95,2.48,250.203,401.733
2017-03-13 17:00:00,251.686,1.7205,65.62,596.857,443.241,593.112,626.307,58.95,419.312,2418.75,10.0058,8.94,252.147,2.48,249.73,399.36
2017-03-13 17:00:00,247.192,1.72015,65.62,601.687,473.438,596.0,607.126,58.95,416.168,3647.66,10.0017,8.94,252.246,2.48,249.829,397.734
2017-03-13 17:00:00,247.753,1.72,65.62,600.561,490.938,602.625,589.969,58.95,423.126,3728.13,9.9975,8.94,249.708,2.48,249.95,401.25
2017-03-13 17:00:00,252.004,1.72,65.62,602.313,516.955,600.25,576.862,58.95,419.861,3816.96,9.99334,8.94,247.269,2.48,249.807,402.188
2017-03-13 17:00:00,251.367,1.72,65.62,599.335,545.609,596.738,567.637,58.95,416.84,3909.57,9.98918,8.94,249.873,2.48,250.093,408.105
2017-03-13 17:00:00,248.302,1.72,65.62,599.56,575.217,603.535,566.935,58.95,419.983,3964.16,9.98646,8.94,252.367,2.48,250.005,409.351
2017-03-13 17:00:00,249.346,1.72,65.62,602.137,589.104,606.398,574.085,58.95,416.168,4023.05,9.98493,8.94,252.103,2.48,249.972,398.32
2017-03-13 17:00:00,250.323,1.72,65.62,600.11,596.467,599.685,575.673,58.95,419.312,4067.58,9.9834,8.94,250.236,2.48,250.269,392.798
2017-03-13 17:00:00,251.642,1.72,65.62,600.286,600.35,598.038,589.324,58.95,424.805,4074.9,9.98187,8.94,247.863,2.48,249.785,393.135
2017-03-13 17:00:00,250.95,1.72,65.62,595.481,599.489,597.328,616.331,58.95,425.812,4064.75,9.98034,8.94,249.51,2.48,249.631,394.482
2017-03-13 17:00:00,250.378,1.72,65.62,594.48,604.101,594.047,631.95,58.95,419.922,4055.37,9.97882,8.94,251.587,2.48,249.829,396.768
2017-03-13 17:00:00,253.784,1.72,65.62,611.296,603.495,596.765,634.699,58.95,422.15,4052.73,9.97729,8.94,251.466,2.48,250.071,395.625
2017-03-13 17:00:00,255.762,1.72,65.62,622.107,601.56,599.82,633.97,58.95,428.467,4054.88,9.97576,8.94,251.367,2.48,250.269,394.043
2017-03-13 17:00:00,252.982,1.72,65.62,613.023,603.711,606.052,625.368,58.95,428.467,4075.98,9.97423,8.94,249.313,2.48,250.027,397.104
2017-03-13 17:00:00,251.917,1.72,65.62,592.653,599.453,609.907,615.063,58.95,425.781,4072.46,9.9727,8.94,247.269,2.48,250.313,402.026
2017-03-13 17:00:00,249.159,1.72,65.62,581.793,600.547,606.085,603.486,58.95,425.934,4020.12,9.97117,8.94,248.906,2.48,250.345,398.525
2017-03-13 17:00:00,250.807,1.72,65.62,581.567,614.49,600.985,590.266,58.95,427.185,3982.71,9.96964,8.94,251.213,2.48,250.291,400.327
2017-03-13 17:00:00,247.896,1.72,65.62,591.202,621.87,593.707,573.244,58.95,424.957,3999.12,9.96811,8.94,251.565,2.48,249.884,405.952
2017-03-13 17:00:00,243.164,1.72,65.62,602.755,625.353,592.003,561.31,58.95,422.305,4025.1,9.96658,8.94,252.058,2.48,249.85,405.12
2017-03-13 17:00:00,245.984,1.72,65.62,608.093,629.495,598.975,565.445,58.95,420.227,4018.36,9.96505,8.94,250.378,2.48,250.049,404.297
2017-03-13 17:00:00,246.204,1.72,65.62,608.344,618.36,597.275,575.43,58.95,425.72,4041.11,9.96352,8.94,247.632,2.48,249.829,404.297
2017-03-13 17:00:00,247.192,1.72,65.62,606.342,594.92,593.31,588.38,58.95,430.298,4103.81,9.96199,8.94,247.522,2.48,249.609,400.928
2017-03-13 17:00:00,251.917,1.72,65.62,602.087,582.03,595.575,605.375,58.95,429.077,4179.0,9.96046,8.94,250.049,2.48,249.39,401.66
2017-03-13 17:00:00,250.598,1.72,65.62,598.083,566.995,597.84,618.865,58.95,429.077,4209.28,9.95893,8.94,251.477,2.48,249.829,400.195
2017-03-13 17:00:00,250.598,1.72,65.62,590.826,550.98,600.39,632.085,58.95,429.993,4148.34,9.9574,8.94,250.269,2.48,250.269,399.023
2017-03-13 17:00:00,251.587,1.72,65.62,588.824,547.07,600.105,636.13,58.95,432.739,4103.52,9.95587,8.94,249.39,2.48,249.829,396.826
2017-03-13 17:00:00,248.401,1.72,65.62,596.082,553.32,602.37,633.43,58.95,427.856,4117.48,9.95434,8.94,249.17,2.48,249.5,395.361
2017-03-13 17:00:00,249.17,1.72,65.62,600.336,557.62,606.905,623.99,58.95,422.668,4143.95,9.95281,8.94,249.609,2.48,249.17,404.736
2017-03-13 17:00:00,248.291,1.72,65.62,598.584,554.495,609.74,598.36,58.95,425.72,4142.29,9.95128,8.94,249.829,2.48,249.609,409.277
2017-03-13 17:00:00,249.719,1.72,65.62,600.336,572.655,597.845,571.11,58.95,429.077,4164.16,9.94975,8.94,250.049,2.48,250.159,404.883
2017-03-13 17:00:00,253.235,1.72,65.62,607.843,629.685,592.745,558.165,58.95,430.298,4188.18,9.94822,8.94,250.049,2.48,249.5,406.201
2017-03-13 18:00:00,249.609,1.72,65.15,606.091,679.49,598.125,559.785,58.95,432.739,4193.07,9.9467,8.94,250.159,3.01,249.5,404.59
2017-03-13 18:00:00,247.852,1.72,65.15,608.344,667.7725,600.39,566.525,58.95,428.772,4194.92,9.94517,8.94,250.378,3.01,250.049,402.686
2017-03-13 18:00:00,250.269,1.72,65.15,606.091,656.055,602.655,578.665,58.95,426.941,4191.41,9.94364,8.94,250.598,3.01,249.829,404.883
2017-03-13 18:00:00,251.367,1.72,65.15,598.083,630.08,600.39,586.49,58.95,431.519,4148.44,9.94264,8.94,250.928,3.01,249.39,401.66
2017-03-13 18:00:00,253.784,1.72,65.15,597.083,617.775,606.34,594.585,58.95,426.941,4096.09,9.94216,8.94,251.367,3.01,249.39,400.342
2017-03-13 18:00:00,253.015,1.72,65.15,585.071,603.905,612.855,619.135,58.95,425.72,4083.11,9.94169,8.94,251.587,3.01,249.39,401.807
2017-03-13 18:00:00,250.818,1.72,65.15,584.07,593.555,602.375,639.365,58.95,426.331,4103.32,9.94122,8.94,250.598,3.01,249.939,403.418
2017-03-13 18:00:00,254.773,1.72,65.15,594.08,591.215,594.16,643.68,58.95,424.805,4115.92,9.94075,8.94,250.159,3.01,250.049,399.463
2017-03-13 18:00:00,254.114,1.72,65.15,600.085,588.48,598.405,640.445,58.95,425.415,4117.58,9.94028,8.94,250.159,3.01,249.5,396.094
2017-03-13 18:00:00,248.95,1.72,65.15,607.843,584.375,595.01,627.765,58.95,424.805,4133.98,9.93981,8.94,250.049,3.01,249.28,399.756
2017-03-13 18:00:00,248.071,1.72,65.15,605.591,594.14,594.73,605.105,58.95,426.941,4187.5,9.93933,8.94,248.84,3.01,249.829,404.15
2017-03-13 18:00:00,250.708,1.72,65.15,591.827,596.29,596.425,573.275,58.95,424.805,4173.24,9.93886,8.94,248.291,3.01,249.829,404.004
2017-03-13 18:00:00,252.026,1.72,65.15,581.818,596.875,596.705,551.69,58.95,430.603,4091.99,9.93839,8.94,250.488,3.01,248.95,399.756
2017-03-13 18:00:00,249.939,1.72,65.15,588.074,585.545,600.105,546.565,58.95,433.044,4051.07,9.93792,8.94,251.917,3.01,249.28,399.316
2017-03-13 18:00:00,252.136,1.72,65.15,598.334,562.105,600.39,548.995,58.95,427.246,4024.51,9.93745,8.94,250.488,3.01,250.049,403.711
2017-03-13 18:00:00,251.807,1.72,65.15,609.595,550.78,601.525,572.735,58.95,427.856,4023.93,9.93698,8.94,248.511,3.01,249.609,407.373
2017-03-13 18:00:00,248.181,1.72,65.15,609.845,550.39,605.205,600.79,58.95,427.551,4059.67,9.93651,8.94,248.511,3.01,249.17,403.125
2017-03-13 18:00:00,245.325,1.72,65.15,599.585,550.195,608.6,625.61,58.95,423.279,4091.02,9.93604,8.94,249.39,3.01,249.609,401.807
2017-03-13 18:00:00,247.192,1.72,65.15,587.323,554.69,603.785,648.005,58.95,423.584,4127.34,9.93556,8.94,249.609,3.01,249.939,402.393
2017-03-13 18:00:00,249.719,1.72,65.15,584.32,564.455,596.705,652.59,58.95,424.194,4177.44,9.93509,8.94,250.708,3.01,249.939,403.125
2017-03-13 18:00:00,249.5,1.72,65.15,588.574,570.12,593.31,649.62,58.95,418.701,4221.58,9.93462,8.94,252.246,3.01,249.719,403.857
2017-03-13 18:00:00,252.246,1.72,65.15,596.332,570.51,596.145,628.845,58.95,420.227,4247.95,9.93415,8.94,252.356,3.01,249.719,401.221
2017-03-13 18:00:00,254.443,1.72,65.15,608.093,566.21,601.525,590.805,58.95,429.993,4255.86,9.93368,8.94,250.378,3.01,249.829,400.781
2017-03-13 18:00:00,256.201,1.72,65.15,610.095,564.06,602.09,571.92,58.95,437.622,4167.77,9.93321,8.94,248.511,3.01,249.829,397.852
2017-03-13 18:00:00,251.587,1.72,65.15,611.597,563.67,603.225,563.02,58.95,428.467,4063.99,9.93274,8.94,248.95,3.01,250.049,401.074
2017-03-13 18:00:00,247.522,1.72,65.15,609.595,566.6,600.395,555.74,58.95,421.448,4041.02,9.93226,8.94,248.95,3.01,249.829,397.559
2017-03-13 18:00:00,248.95,1.72,65.15,602.087,574.805,596.43,559.245,58.95,426.941,4040.04,9.93179,8.94,248.401,3.01,249.28,389.355
2017-03-13 18:00:00,252.905,1.72,65.15,593.329,568.165,594.16,574.89,58.95,420.837,4008.79,9.93132,8.94,248.621,3.01,249.06,390.82
2017-03-13 18:00:00,257.739,1.72,65.15,589.325,555.86,594.16,601.33,58.95,414.734,3980.47,9.93085,8.94,249.939,3.01,248.95,398.291
2017-03-13 18:00:00,254.004,1.72,65.15,584.07,548.44,596.43,617.245,58.95,421.448,4018.55,9.93038,8.94,251.147,3.01,249.28,402.393
2017-03-13 18:00:00,248.72,1.72,65.15,581.639,542.171,601.011,629.475,58.95,422.48,2030.27,9.92991,8.94,251.472,3.01,249.819,397.07
2017-03-13 18:00:00,247.701,1.72,65.15,588.179,544.058,607.395,638.858,58.95,419.922,1975.192,9.92943,8.94,251.587,3.01,249.633,397.805
2017-03-13 18:00:00,249.348,1.72,65.15,594.175,547.376,613.476,634.438,58.95,423.991,1920.114,9.92849,8.94,251.692,3.01,249.484,398.73
2017-03-13 18:00:00,253.18,1.72,65.15,599.61,552.91,608.58,620.728,58.95,424.347,1865.036,9.92708,8.94,251.411,3.01,249.829,391.89
2017-03-13 18:00:00,253.586,1.72,65.15,607.718,559.004,599.485,596.042,58.95,419.312,1809.958,9.92567,8.94,249.642,3.01,249.829,393.779
2017-03-13 18:00:00,251.466,1.72,65.15,611.897,554.433,600.417,573.95,58.95,423.981,1754.88,9.92426,8.94,247.874,3.01,249.829,397.998
2017-03-13 18:00:00,246.401,1.72,65.15,609.495,551.93,596.225,562.647,58.95,423.37,3725.59,9.92285,8.94,248.917,3.01,249.928,397.5
2017-03-13 18:00:00,241.93,1.72,65.15,603.614,565.623,596.311,560.083,58.95,419.22,3943.36,9.92143,8.94,251.378,3.01,249.554,393.076
2017-03-13 18:00:00,245.94,1.72,65.15,592.828,561.035,601.128,571.975,58.95,417.542,3933.59,9.92002,8.94,252.762,3.01,248.851,400.049
2017-03-13 18:00:00,253.652,1.72,65.15,591.877,542.985,601.413,591.265,58.95,413.177,3902.34,9.91861,8.94,252.136,3.01,249.027,403.418
2017-03-13 18:00:00,254.213,1.72,65.15,591.377,537.105,598.721,605.915,58.95,416.87,3849.61,9.9172,8.94,249.445,3.01,249.291,394.146
2017-03-13 18:00:00,249.664,1.72,65.15,594.38,532.459,603.307,622.533,58.95,420.99,3812.5,9.91579,8.94,247.632,3.01,249.071,396.87
2017-03-13 18:00:00,244.545,1.72,65.15,603.889,539.239,606.763,640.445,58.95,424.377,3821.29,9.91437,8.94,249.313,3.01,249.346,398.555
2017-03-13 18:00:00,248.895,1.72,65.15,604.29,549.63,608.063,646.137,58.95,420.99,3843.75,9.91296,8.94,251.664,3.01,249.434,396.475
2017-03-13 18:00:00,252.576,1.72,65.15,602.313,550.507,604.438,637.587,58.95,419.312,3841.8,9.91155,8.94,251.927,3.01,249.346,394.585
2017-03-13 18:00:00,250.334,1.72,65.15,602.363,551.857,605.232,619.485,58.95,417.114,3837.89,9.91014,8.94,250.917,3.01,249.631,397.544
2017-03-13 18:00:00,252.026,1.72,65.15,602.087,555.08,611.15,609.69,58.95,414.429,3845.7,9.90873,8.94,249.829,3.01,249.39,402.539
2017-03-13 18:00:00,249.95,1.72,65.15,603.889,558.595,604.778,591.24,58.95,420.197,3858.4,9.90732,8.94,249.631,3.01,249.39,398.979
2017-03-13 18:00:00,247.017,1.72,65.15,607.893,557.616,592.656,561.647,58.95,422.577,3875.0,9.9059,8.94,249.587,3.01,249.587,393.574
2017-03-13 18:00:00,249.104,1.72,65.15,610.095,558.203,591.441,552.797,58.95,424.561,3864.26,9.90449,8.94,249.631,3.01,249.928,393.735
2017-03-13 18:00:00,250.565,1.72,65.15,604.915,564.339,598.212,563.183,58.95,430.939,3857.42,9.90308,8.94,249.192,3.01,249.95,398.276
2017-03-13 18:00:00,248.511,1.72,65.15,600.386,556.232,600.39,579.394,58.95,427.246,3910.16,9.90167,8.94,249.247,3.01,250.027,403.506
2017-03-13 18:00:00,252.07,1.72,65.15,596.957,539.276,601.411,592.722,58.95,428.619,4005.86,9.90026,8.94,249.708,3.01,249.873,399.302
2017-03-13 18:00:00,253.158,1.72,65.15,595.706,534.783,599.091,616.193,58.95,430.573,4058.59,9.89884,8.94,250.62,3.01,249.884,390.352
